Comp	Seq	UW Yr	Short	Cedant	Retro #	Client Cateory	Broker Code	Broker Name	Uwriter	Pd Beg	Pd End	Inception	Type/Form	Class	Terr	Term	Curr	Prem Type	Prem Freq	IBNR	UPR	UPR Description	Financial	Related	Wording	Pipeline	Status	Signed %	Orig EPI	Our Orig EPI	Our EPI Euro	Revised EPI	Our Revised EPI Euro	EPI is Rev EPI or EPI	Last Booked Account	Tech Orig Prem	Tech Orig Net Paid	Tech Orig Brkg/Comm	Tech Orig OSLR	Tech Ledg Prem	Tech Ledg Net Paid	Tech Ledg Brkg/Comm	Tech Ledg OSLR	Tech Inc Ratio (Orig)	Tech Inc Ratio (Ledg)	Fin Orig Prem	Fin Orig Accrd Prem	Fin Orig Net Paid	Fin Orig OSLR	Fin Ledg Prem	Fin Ledg Accrd Prem	Fin Ledg EPI	Fin Ledg Net Paid	Fin Ledg OSLR	Fin Inc Ratio (Orig)	Fin Inc Ratio (Ledg)	Ledger TPE	TPE	Our TPE	Ledger Our TPE	TPE Source	Est Total Cost %	ULR %	Actuarial ULR %	Comm %	Profit Comm %	Profit Comm Date	Brokerage %	Mgmnt Exp. %	O/R Comm %	Min Sliding Scale	LR for Min	Max Sliding Scale	LR for Max	Agg Limit	EEL Limit	Deductible	Protected Share	100% UW Limit	Limit	Excess	Agg Deductible	Placed Share %	Adj Rate %	ROL %	Lead	We Lead?	Bus Id	Risk Basis	Last Update User	Last Update	Retro?	Retro Comp	Retro Seq	Retro Share %	Ceded %	T of T	# Reinstatements	Reinstatements
795	B1 01	22				01	01954	ULYSSE RE	LTE	01/01/2022	31/12/2022	01/01/2003	QS	B	LV	CON	EUR		QTR	5	B01	Bond		N	Y	1	125	34.0000	350000.00	119000.00	119000.00	0	0.00	119000	31/12/2022	84755.69	-29165.00	-28058.77	0.00	84755.69	-29165.00	-28058.77	0.00	34.41	34.41	84755.69	34244.00	-29165.00	0.00	84755.69	34244.00	118999.69	-29165.00	0.00	34.41	34.41	27622024	27622024	9391488	9391488	1	35.50000	30.00000	0.00000	33.00000	0.00000	02/01/1900	2.50000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	225000	0.00	1500000.00	0.00	0.00	0	0.00000	0.00	0.00000	08110	N		UY	PCA2	29/06/2023	N			0.00	0.00	28	0	
795	B1 01	21				01	01954	ULYSSE RE	LTE	01/01/2021	31/12/2021	01/01/2003	QS	B	LV	CON	EUR		QTR	5	B01	Bond		N	Y	1	125	34.0000	290000.00	98600.00	98600.00	122400	122400.00	122400	31/12/2021	104439.81	0.00	-32825.73	0.00	104439.81	0.00	-32825.73	0.00	0.00	0.00	104439.81	17960.00	0.00	0.00	104439.81	17960.00	122399.81	0.00	0.00	0.00	0.00	17387439	17387439	5911729	5911729	1	35.50000	40.00000	0.00000	33.00000	0.00000	02/01/1900	2.50000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	225000	0.00	1500000.00	0.00	0.00	0	0.00000	0.00	0.00000	08110	N		UY	PCA2	29/06/2023	N			0.00	0.00	28	0	
795	B1 01	20				01	01954	ULYSSE RE	LTE	01/01/2020	31/12/2020	01/01/2003	QS	B	LV	CON	EUR		QTR	5	B01	Bond		N	Y	1	125	38.2500	290000.00	110925.00	110925.00	88740	88740.00	88740	31/12/2020	77234.65	0.00	-21970.83	0.00	77234.65	0.00	-21970.83	0.00	0.00	0.00	77234.65	11505.00	0.00	0.00	77234.65	11505.00	88739.65	0.00	0.00	0.00	0.00	18779043	18779043	7182984	7182984	1	35.50000	30.00000	0.00000	33.00000	0.00000	02/01/1900	2.50000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	225000	0.00	1500000.00	0.00	0.00	0	0.00000	0.00	0.00000	>ATR	Y		UY	PCA2	29/06/2023	N			0.00	0.00	28	0	
795	B1 01	19				01	01954	ULYSSE RE	MR	01/01/2019	31/12/2019	01/01/2003	QS	B	LV	CON	EUR		QTR	5	B01	Bond		N	Y	1	125	38.2500	350000.00	133875.00	133875.00	100215	100215.00	100215	31/12/2019	71311.24	0.00	-17647.49	0.00	71311.24	0.00	-17647.49	0.00	0.00	0.00	71311.24	28904.00	0.00	0.00	71311.24	28904.00	100215.24	0.00	0.00	0.00	0.00	26500345	26500345	10136382	10136382	1	35.50000	28.00000	0.00000	33.00000	0.00000	02/01/1900	2.50000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	225000	0.00	1500000.00	0.00	0.00	0	0.00000	0.00	0.00000	>ATR	Y		UY	PCA2	29/06/2023	N			0.00	0.00	28	0	
795	B1 01	18				01	01954	ULYSSE RE	MR	01/01/2018	31/12/2018	01/01/2003	QS	B	LV	CON	EUR		QTR	5	B01	Bond		N	Y	1	125	38.2500	450000.00	172125.00	172125.00	69473	69473.00	69473	31/12/2018	69473.01	0.00	-23103.67	0.00	69473.01	0.00	-23103.67	0.00	0.00	0.00	69473.01	0.00	0.00	0.00	69473.01	0.00	69473.01	0.00	0.00	0.00	0.00	26717461	26717461	10219429	10219429	1	35.50000	5.00000	0.00000	33.00000	0.00000	02/01/1900	2.50000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	225000	0.00	1500000.00	0.00	0.00	0	0.00000	0.00	0.00000	>ATR	Y		UY	PCA2	29/06/2023	N			0.00	0.00	28	0	
795	B1 01	17				01	01954	ULYSSE RE	MR	01/01/2017	31/12/2017	01/01/2003	QS	B	LV	CON	EUR		QTR	5	B01	Bond		N	Y	1	125	38.2500	500000.00	191250.00	191250.00	64931	64931.00	64931	30/06/2018	64931.26	0.00	-22401.28	0.00	64931.26	0.00	-22401.28	0.00	0.00	0.00	64931.26	0.00	0.00	0.00	64931.26	0.00	64931.26	0.00	0.00	0.00	0.00	7051212	7051212	2697089	2697089	1	34.50000	1.00000	0.00000	32.00000	0.00000	02/01/1900	2.50000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	225000	0.00	1500000.00	0.00	0.00	0	0.00000	0.00	0.00000	>ATR	Y		UY	PCA2	29/06/2023	N			0.00	0.00	28	0	
795	B1 01	16				01	01954	ULYSSE RE	MR	01/01/2016	31/12/2016	01/01/2003	QS	B	LV	CON	EUR		QTR	0	XCL	Exclude from Calculations		N	Y	0	125	51.0000	120000.00	61200.00	61200.00	65862	65862.00	65862	30/09/2017	65798.00	-1257.37	-22700.31	0.00	65798.00	-1257.37	-22700.31	0.00	1.91	1.91	65798.00	0.00	-1257.37	0.00	65798.00	0.00	65798.00	-1257.37	0.00	1.91	1.91	7834900	7834900	3995799	3995799	1	34.50000	1.00000	0.00000	32.00000	0.00000	02/01/1900	2.50000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	225000	0.00	1500000.00	0.00	0.00	0	0.00000	0.00	0.00000	>ATR	Y		UY	PCA2	29/06/2023	N			0.00	0.00	28	0	
795	B1 01	15				01	01954	ULYSSE RE	MR	01/01/2015	31/12/2015	01/01/2003	QS	B	LV	CON	EUR		QTR	0	XCL	Exclude from Calculations		N	Y	0	125	51.0000	213000.00	108630.00	108630.00	39865	39865.00	39865	23/05/2019	39864.72	0.00	-13753.32	0.00	39864.72	0.00	-13753.32	0.00	0.00	0.00	39864.72	0.00	0.00	0.00	39864.72	0.00	39864.72	0.00	0.00	0.00	0.00	9774278	9774278	4984882	4984882	1	34.50000	1.00000	0.00000	32.00000	0.00000	02/01/1900	2.50000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	225000	0.00	1500000.00	0.00	0.00	0	0.00000	0.00	0.00000	>ATR	Y		UY	NMA2	15/05/2023	N			0.00	0.00	28	0	
795	B1 01	14				01	01954	ULYSSE RE	MR	01/01/2014	31/12/2014	01/01/2003	QS	B	LV	CON	EUR		QTR	0	XCL	Exclude from Calculations		N	N	0	125	51.0000	205000.00	104550.00	104550.00	52501	52501.00	52501	30/09/2015	52500.96	0.00	-18112.83	0.00	52500.96	0.00	-18112.83	0.00	0.00	0.00	52500.96	0.00	0.00	0.00	52500.96	0.00	52500.96	0.00	0.00	0.00	0.00	8178435	8178435	4171002	4171002	1	34.50000	1.00000	0.00000	32.00000	0.00000	02/01/1900	2.50000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	165000	0.00	1100000.00	0.00	0.00	0	0.00000	0.00	0.00000	>ATR	Y		UY	NMA2	15/05/2023	N			0.00	0.00	28	0	
795	B1 01	13				01	01954	ULYSSE RE	MR	01/01/2013	31/12/2013	01/01/2003	QS	B	LV	CON	LVL		QTR	0	XCL	Exclude from Calculations		N		0	125	51.0000	120000.00	61200.00	87716.78	0	0.00	87716	31/12/2014	41956.54	0.00	-14474.99	0.00	59723.04	0.00	-20604.40	0.00	0.00	0.00	41956.54	0.00	0.00	0.00	59723.04	613.31	60336.35	0.00	0.00	0.00	0.00	19042667	13286069	6775895	9711760	1	34.50000	1.00000	0.00000	32.00000	0.00000	02/01/1900	2.50000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	150000	0.00	1000000.00	0.00	0.00	0	0.00000	0.00	0.00000	>ATR	Y		UY	ASH2	27/06/2023	N			0.00	0.00	28	0	
795	B1 01	12				01	01954	ULYSSE RE	MR	01/01/2012	31/12/2012	01/01/2003	QS	B	LV	CON	LVL		QTR	0	XCL	Exclude from Calculations		N		0	125	51.0000	100000.00	51000.00	72909.22	75894	108497.50	108497	31/12/2012	52085.55	-6764.12	-17969.51	0.00	74847.90	-9715.77	-25822.47	0.00	12.99	12.98	52085.55	0.00	-6764.12	0.00	74847.90	-226.43	74621.47	-9715.77	0.00	12.99	12.98	12885803	9013619	4596946	6571760	1	34.50000	13.00000	0.00000	32.00000	0.00000	02/01/1900	2.50000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	150000	0.00	1000000.00	0.00	0.00	0	0.00000	0.00	0.00000	>ATR	Y		UY	ASH2	27/06/2023	N			0.00	0.00	28	0	
795	B1 01	11				01	01954	ULYSSE RE	MR	01/01/2011	31/12/2011	01/01/2003	QS	B	LV	CON	LVL		QTR	0	XCL	Exclude from Calculations		N		0	125	51.0000	100000.00	51000.00	71891.74	0	0.00	71891	16/08/2012	40340.90	0.00	-13917.63	0.00	57323.35	0.00	-19776.57	0.00	0.00	0.00	40340.90	0.00	0.00	0.00	57323.35	-597.74	56725.61	0.00	0.00	0.00	0.00	2549767	1808805	922491	1300382	1	34.50000	0.00000	0.00000	32.00000	0.00000	02/01/1900	2.50000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	150000	0.00	1000000.00	0.00	0.00	0	0.00000	0.00	0.00000	>ATR	Y		UY	ASH2	27/06/2023	N			0.00	0.00	28	0	
795	B1 01	10				01	01954	ULYSSE RE	MR	01/01/2010	31/12/2010	01/01/2003	QS	B	LV	CON	LVL		QTR	0	XCL	Exclude from Calculations		N		0	125	51.0000	100000.00	51000.00	71901.88	0	0.00	71901	16/08/2012	23814.54	0.00	-8216.03	0.00	33577.72	0.00	-11584.33	0.00	0.00	0.00	23814.54	0.00	0.00	0.00	33577.72	-357.12	33220.60	0.00	0.00	0.00	0.00	15051156	10675785	5444650	7676089	1	34.50000	0.00000	0.00000	32.00000	0.00000	02/01/1900	2.50000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	150000	0.00	1000000.00	0.00	0.00	0	0.00000	0.00	0.00000	>ATR	Y		UY	ASH2	27/06/2023	N			0.00	0.00	28	0	
795	B3 01	11				01	01954	ULYSSE RE	MR	16/05/2011	30/09/2012	16/05/2011	FAC	CB	LV	ONE	LVL		QTR	0	XCL	Exclude from Calculations	1	N	Y	0	125	55.0000	41200.00	22660.00	31946.99	0	0.00	31946	30/09/2012	22660.00	0.00	-6798.00	0.00	31937.98	0.00	-9581.39	0.00	0.00	0.00	22660.00	0.00	0.00	0.00	31937.98	8.99	31946.97	0.00	0.00	0.00	0.00	4559629	3234145	1778780	2507796	1	30.00000	0.00000	0.00000	25.00000	0.00000	02/01/1900	5.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	0.00	3234145.00	0.00	0.00	0	0.00000	0.00	0.00000	>ATR	Y	15433145	UY	ASH2	11/12/2021	N			0.00	0.00	0	0	
795	B3 02	11				01	01954	ULYSSE RE	MR	10/08/2011	20/01/2013	10/08/2011	FAC	CB	LV	ONE	LVL		QTR	0	XCL	Exclude from Calculations	1	N	N	0	125	60.0000	10500.00	6300.00	8880.74	0	0.00	8880	20/01/2013	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-83.40	-83.40	0.00	0.00	0.00	0.00	1382719	980901	588541	829632	1	30.00000	0.00000	0.00000	25.00000	0.00000	02/01/1900	5.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	0.00	980901.00	0.00	0.00	0	0.00000	0.00	0.00000	>ATR	Y	11496153	UY	ASH2	27/06/2023	N			0.00	0.00	0	0	
795	B3 03	12				01	01954	ULYSSE RE	MR	22/12/2012	21/12/2013	22/12/2011	FAC	CEB	LV	ONE	LVL		ANN	0	XCL	Exclude from Calculations	1	N	N	0	125	57.2190	12945.00	7407.00	10639.18	0	0.00	10639	31/12/2012	7407.00	0.00	-2036.93	0.00	10540.77	0.00	-2898.72	0.00	0.00	0.00	7407.00	0.00	0.00	0.00	10540.77	98.18	10638.95	0.00	0.00	0.00	0.00	3098966	2157500	1234500	1773197	1	27.50000	0.00000	0.00000	25.00000	0.00000	02/01/1900	2.50000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	100000	0.00	2157500.00	0.00	0.00	0	0.00000	0.00	0.00000	>ATR	Y	11278297	UY	ASH2	27/06/2023	N			0.00	0.00	0	0	
795	B3 03	11				01	01954	ULYSSE RE	MR	22/12/2011	21/12/2012	22/12/2011	FAC	CEB	LV	ONE	LVL		ANN	0	XCL	Exclude from Calculations	1	N	N	0	125	57.2200	12945.00	7407.00	10613.27	0	0.00	10613	21/12/2012	7407.00	0.00	-2036.93	0.00	10588.99	0.00	-2911.98	0.00	0.00	0.00	7407.00	0.00	0.00	0.00	10588.99	24.27	10613.26	0.00	0.00	0.00	0.00	3091417	2157500	1234522	1768910	1	27.50000	0.00000	0.00000	25.00000	0.00000	02/01/1900	2.50000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	100000	0.00	2157500.00	0.00	0.00	0	0.00000	0.00	0.00000	>ATR	Y	11278297	UY	ASH2	27/06/2023	N			0.00	0.00	0	0	
795	B3 04	18				01	01954	ULYSSE RE	MR	08/02/2018	07/02/2019	01/02/2017	FAC	B	LV	REN	EUR		ANN	5	B01	Bond	1	N	Y	1	125	45.0000	54000.00	24300.00	24300.00	0	0.00	24300	07/02/2019	24300.00	0.00	-2430.00	0.00	24300.00	0.00	-2430.00	0.00	0.00	0.00	24300.00	0.00	0.00	0.00	24300.00	0.00	24300.00	0.00	0.00	0.00	0.00	9000000	9000000	4050000	4050000		10.00000	20.00000	0.00000	0.00000	0.00000	02/01/1900	10.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	1500000	0.00	10500000.00	0.00	0.00	0	0.00000	0.00	0.00000	>ATR	Y	22117348	UY	PCA2	29/06/2023	N			0.00	0.00	0	0	
795	B3 04	17				01	01954	ULYSSE RE	MR	01/02/2017	07/02/2018	01/02/2017	FAC	B	LV	REN	EUR		ANN	5	B01	Bond	1	N	Y	1	125	45.0000	66000.00	29700.00	29700.00	23301	23301.00	23301	31/07/2018	23301.37	0.00	-2330.14	0.00	23301.37	0.00	-2330.14	0.00	0.00	0.00	23301.37	0.00	0.00	0.00	23301.37	0.00	23301.37	0.00	0.00	0.00	0.00	11000000	11000000	4950000	4950000		10.00000	20.00000	0.00000	0.00000	0.00000	02/01/1900	10.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	1500000	0.00	12500000.00	0.00	0.00	0	0.00000	0.00	0.00000	>ATR	Y	22117348	UY	PCA2	29/06/2023	N			0.00	0.00	0	0	
816	B2 03	12				01			MR	01/01/2012	31/12/2012	01/01/2008	XL	B	IT	CON	EUR	ADJ	HYA	0	XCL	Exclude from Calculations	1	N	N	0	125	30.0000	0.00	2160.00	2160.00	0	0.00	2160	31/12/2012	1260.00	0.00	0.00	0.00	1260.00	0.00	0.00	0.00	0.00	0.00	1260.00	0.00	0.00	0.00	1260.00	0.00	1260.00	0.00	0.00	0.00	0.00	0	0	0	0		0.00000	0.00000	0.00000	0.00000	0.00000	02/01/1900	0.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	100.00	25000000.00	3000000.00	4500000.00	0	100.00000	0.30	0.24000	>ATR	Y		OY	ASH2	11/12/2021	N			0.00	0.00	30	1	1@100
816	C1 03	23				01			MR	01/01/2023	31/12/2023	01/01/2003	QS	B	IT	CON	EUR		QTR	5	B01	Bond		N	Y	1	125	15.0000	900000.00	135000.00	135000.00	0	0.00	135000	30/06/2022	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	135000.00	0.00	0.00	0.00	135000.00	135000.00	0.00	0.00	0.00	0.00	357262474	357262474	53589371	53589371	1	36.00000	45.00000	0.00000	36.00000	0.00000	02/01/1900	0.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	5000000	0.00	10000000.00	0.00	0.00	0	0.00000	0.00	0.00000	06322	Y		UY	PCA2	29/06/2023	N			0.00	0.00	90	0	
816	C1 03	22				01			MR	01/01/2022	31/12/2022	01/01/2003	QS	B	IT	CON	EUR		QTR	5	B01	Bond		N	Y	1	125	22.5000	900000.00	202500.00	202500.00	0	0.00	202500	31/12/2022	164908.64	0.00	-59367.11	0.00	164908.64	0.00	-59367.11	0.00	0.00	0.00	164908.64	37591.00	0.00	0.00	164908.64	37591.00	202499.64	0.00	0.00	0.00	0.00	287209194	287209194	64622069	64622069	1	36.00000	45.00000	0.00000	36.00000	0.00000	02/01/1900	0.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	2500000	0.00	10000000.00	0.00	0.00	0	0.00000	0.00	0.00000	06322	Y		UY	PCA2	29/06/2023	N			0.00	0.00	90	0	
816	C1 03	21				01			MR	01/01/2021	31/12/2021	01/01/2003	QS	B	IT	CON	EUR		QTR	5	B01	Bond		N	Y	1	125	22.5000	1200000.00	270000.00	270000.00	279634	279634.00	279634	31/12/2022	279633.65	-368.62	-100668.11	0.00	279633.65	-368.62	-100668.11	0.00	0.13	0.13	279633.65	0.00	-368.62	0.00	279633.65	0.00	279633.65	-368.62	0.00	0.13	0.13	306654632	306654632	68997292	68997292	1	36.00000	45.00000	0.00000	36.00000	0.00000	02/01/1900	0.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	2500000	0.00	10000000.00	0.00	0.00	0	0.00000	0.00	0.00000	06322	Y		UY	PCA2	29/06/2023	N			0.00	0.00	90	0	
816	C1 03	20				01			MR	01/01/2020	31/12/2020	01/01/2003	QS	B	IT	CON	EUR		QTR	5	B01	Bond		N	Y	1	125	22.5000	1200000.00	270000.00	270000.00	216000	216000.00	216000	31/12/2022	164998.93	0.00	-59399.62	0.00	164998.93	0.00	-59399.62	0.00	0.00	0.00	164998.93	51001.00	0.00	0.00	164998.93	51001.00	215999.93	0.00	0.00	0.00	0.00	325760053	325760053	73296012	73296012	1	36.00000	50.00000	0.00000	36.00000	0.00000	02/01/1900	0.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	2500000	0.00	10000000.00	0.00	0.00	0	0.00000	0.00	0.00000	06322	Y		UY	PCA2	29/06/2023	N			0.00	0.00	90	0	
816	C1 03	19				01			MR	01/01/2019	31/12/2019	01/01/2003	QS	B	IT	CON	EUR		QTR	5	B01	Bond		N	Y	1	125	24.0000	1500000.00	360000.00	360000.00	315000	315000.00	315000	31/12/2022	189473.42	-13022.15	-68210.42	-9367.28	189473.42	-13022.15	-68210.42	-9367.28	11.82	11.82	189473.42	125527.00	-13022.15	-9367.28	189473.42	125527.00	315000.42	-13022.15	-9367.28	11.82	11.82	384977184	384977184	92394524	92394524	1	36.00000	50.00000	0.00000	36.00000	0.00000	02/01/1900	0.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	2500000	0.00	10000000.00	0.00	0.00	0	0.00000	0.00	0.00000	06322	Y		UY	PCA2	29/06/2023	N			0.00	0.00	90	0	
816	C1 03	18				01			MR	01/01/2018	31/12/2018	01/01/2003	QS	B	IT	CON	EUR		QTR	5	B01	Bond		N	Y	1	125	24.0000	1500000.00	360000.00	360000.00	315000	315000.00	315000	31/12/2022	210654.63	0.00	-75835.65	0.00	210654.63	0.00	-75835.65	0.00	0.00	0.00	210654.63	104345.00	0.00	0.00	210654.63	104345.00	314999.63	0.00	0.00	0.00	0.00	415172315	415172315	99641356	99641356	1	36.00000	50.00000	0.00000	36.00000	0.00000	02/01/1900	0.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	2500000	0.00	10000000.00	0.00	0.00	0	0.00000	0.00	0.00000	06322	Y		UY	PCA2	29/06/2023	N			0.00	0.00	90	0	
816	C1 03	17				01			MR	01/01/2017	31/12/2017	01/01/2003	QS	B	IT	CON	EUR		QTR	5	B01	Bond		N	Y	1	125	24.0000	1500000.00	360000.00	360000.00	250000	250000.00	250000	31/12/2022	178681.94	-2472.91	-64325.52	-3624.72	178681.94	-2472.91	-64325.52	-3624.72	3.41	3.41	178681.94	71318.00	-2472.91	-3624.72	178681.94	71318.00	249999.94	-2472.91	-3624.72	3.41	3.41	668174440	668174440	160361866	160361866	1	36.00000	50.00000	0.00000	36.00000	0.00000	02/01/1900	0.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	5000000	0.00	20000000.00	0.00	0.00	0	0.00000	0.00	0.00000	06322	Y		UY	PCA2	29/06/2023	N			0.00	0.00	90	0	
816	C1 03	16				01			MR	01/01/2016	31/12/2016	01/01/2003	QS	B	IT	CON	EUR		QTR	0	XCL	Exclude from Calculations		N		0	125	21.0000	1500000.00	315000.00	315000.00	250000	250000.00	250000	31/03/2023	188088.41	-4418.49	-67711.81	-1050.00	188088.41	-4418.49	-67711.81	-1050.00	2.91	2.91	188088.41	0.00	-4418.49	0.00	188088.41	0.00	188088.41	-4418.49	0.00	2.35	2.35	775150353	775150353	162781574	162781574	1	36.00000	53.00000	0.00000	36.00000	0.00000	02/01/1900	0.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	6250000	0.00	25000000.00	0.00	0.00	0	0.00000	0.00	0.00000	06322	Y		UY	PCA2	29/06/2023	N			0.00	0.00	90	0	
816	C1 03	15				01			MR	01/01/2015	31/12/2015	01/01/2003	QS	B	IT	CON	EUR		QTR	0	XCL	Exclude from Calculations		N		0	125	21.0000	1500000.00	315000.00	315000.00	250000	250000.00	250000	31/03/2023	244594.70	-34654.04	-88054.10	-8196.37	244594.70	-34654.04	-88054.10	-8196.37	17.52	17.52	244594.70	0.00	-34654.04	0.00	244594.70	0.00	244594.70	-34654.04	0.00	14.17	14.17	788528892	788528892	165591067	165591067	1	36.00000	50.90000	0.00000	36.00000	0.00000	02/01/1900	0.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	6250000	0.00	25000000.00	0.00	0.00	0	0.00000	0.00	0.00000	06322	Y		UY	NMA2	15/05/2023	N			0.00	0.00	90	0	
816	C1 03	14				01			MR	01/01/2014	31/12/2014	01/01/2003	QS	B	IT	CON	EUR		QTR	0	XCL	Exclude from Calculations		N		0	125	21.0000	4500000.00	945000.00	945000.00	250000	250000.00	250000	31/03/2023	221218.22	-5542.76	-77426.33	-9036.37	221218.22	-5542.76	-77426.33	-9036.37	6.59	6.59	221218.22	0.00	-5542.76	0.00	221218.22	0.00	221218.22	-5542.76	0.00	2.51	2.51	893103244	893103244	187551681	187551681	1	35.00000	50.00000	0.00000	35.00000	0.00000	02/01/1900	0.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	6250000	0.00	25000000.00	0.00	0.00	0	0.00000	0.00	0.00000	06322	Y		UY	NMA2	15/05/2023	N			0.00	0.00	90	0	
816	C1 03	13				01			MR	01/01/2013	31/12/2013	01/01/2003	QS	B	IT	CON	EUR		QTR	0	XCL	Exclude from Calculations		N		0	125	22.5000	4500000.00	1012500.00	1012500.00	250000	250000.00	250000	31/03/2023	214023.42	-48414.85	-80707.03	-31275.00	214023.42	-48414.85	-80707.03	-31275.00	37.23	37.23	214023.42	0.00	-48414.85	0.00	214023.42	0.00	214023.42	-48414.85	0.00	22.62	22.62	1022998563	1022998563	230174677	230174677	1	38.00000	50.00000	0.00000	38.00000	0.00000	02/01/1900	0.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	6250000	0.00	25000000.00	0.00	0.00	0	0.00000	0.00	0.00000	06322	Y		UY	ASH2	11/12/2021	N			0.00	0.00	90	0	
816	C1 03	12				01			MR	01/01/2012	31/12/2012	01/01/2003	QS	B	IT	CON	EUR		QTR	0	XCL	Exclude from Calculations		N		0	125	21.0000	5000000.00	1050000.00	1050000.00	300000	300000.00	300000	31/03/2023	293529.54	-58174.16	-110073.59	-143872.15	293529.54	-58174.16	-110073.59	-143872.15	68.83	68.83	293529.54	0.00	-58174.16	0.00	293529.54	0.00	293529.54	-58174.16	0.00	19.82	19.82	942333000	942333000	197889930	197889930	1	37.50000	75.00000	0.00000	37.50000	0.00000	02/01/1900	0.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	7500000	0.00	25000000.00	0.00	0.00	0	0.00000	0.00	0.00000	06322	Y		UY	ASH2	11/12/2021	N			0.00	0.00	90	0	
816	C1 03	11				01			MR	01/01/2011	31/12/2011	01/01/2003	QS	CB	IT	CON	EUR		HYR	0	XCL	Exclude from Calculations		N		0	125	22.5000	6500000.00	1462500.00	1462500.00	500000	500000.00	500000	31/03/2023	462857.91	-383900.45	-171257.41	-9675.00	462857.91	-383900.45	-171257.41	-9675.00	85.03	85.03	462857.91	0.00	-383900.45	0.00	462857.91	0.00	462857.91	-383900.45	0.00	82.94	82.94	942333000	942333000	212024925	212024925	1	37.00000	79.00000	0.00000	37.00000	0.00000	02/01/1900	0.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	6250000	0.00	25000000.00	0.00	0.00	0	0.00000	0.00	0.00000	06322	Y		UY	ASH2	11/12/2021	N			0.00	0.00	90	0	
816	C1 03	10				01			MR	01/01/2010	31/12/2010	01/01/2003	QS	CB	IT	CON	EUR		HYR	0	XCL	Exclude from Calculations		N		0	125	22.5000	6500000.00	1462500.00	1462500.00	554835	554835.00	554835	31/03/2023	564371.72	-291707.85	-203173.79	-175325.40	564371.72	-291707.85	-203173.79	-175325.40	82.75	82.75	564371.72	0.00	-291707.85	0.00	564371.72	0.00	564371.72	-291707.85	0.00	51.69	51.69	959989192	959989192	215997568	215997568	1	36.00000	94.00000	0.00000	36.00000	0.00000	02/01/1900	0.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	6250000	0.00	25000000.00	0.00	0.00	0	0.00000	0.00	0.00000	06322	Y		UY	ASH2	11/12/2021	N			0.00	0.00	90	0	
816	C2 01	12				01			MR	01/01/2012	31/12/2012	01/01/2008	XL	B	IT	REN	EUR	ADJ	HYA	0	XCL	Exclude from Calculations		N	N	0	125	30.0000	0.00	18540.00	18540.00	0	0.00	18540	31/12/2012	18540.00	0.00	0.00	0.00	18540.00	0.00	0.00	0.00	0.00	0.00	18540.00	0.00	0.00	0.00	18540.00	0.00	18540.00	0.00	0.00	0.00	0.00	0	0	0	0		0.00000	0.00000	0.00000	0.00000	0.00000	02/01/1900	0.00000	0.00000	0.00000	0.00000	0	0.00000	0	0	0	0	100.00	25000000.00	3000000.00	1500000.00	0	100.00000	4.10	2.06000	>NRE	N		OY	ASH2	11/12/2021	N			0.00	0.00	30	1	1@100%
